654,448,586,200,458,0
651,448,586,200,461,0
648,448,586,200,464,0
645,448,586,200,467,0
642,448,586,200,470,0
639,448,586,200,473,0
636,448,586,200,476,0
633,448,586,200,479,0
630,448,586,200,482,0
627,448,586,200,485,0
624,448,586,200,488,0
621,448,586,200,491,0
618,448,586,200,494,0
615,448,586,200,497,0
612,448,586,200,500,0
609,448,586,200,503,0
606,448,586,200,506,0
603,448,586,200,509,0
600,448,586,200,512,0
597,448,586,200,515,0
594,448,586,200,518,0
591,448,586,200,521,0
588,448,586,200,524,0
585,448,586,200,527,0
582,448,586,200,530,0
579,448,586,200,533,0
576,448,586,200,536,0
573,448,586,200,539,0
570,448,586,200,542,0
567,448,586,200,545,0
564,448,586,200,548,0
561,448,586,200,551,0
558,448,586,200,554,0
555,448,586,200,557,0
552,448,586,200,560,0
549,448,586,200,563,0
546,448,586,200,566,0
543,448,586,200,569,0
540,448,586,200,572,0
537,448,586,200,575,0
534,448,586,200,578,0
531,448,586,200,581,0
528,448,586,200,584,0
525,448,586,200,587,0
522,448,586,200,590,0
519,448,586,200,593,0
516,448,586,200,596,0
513,448,586,200,599,0
510,448,586,200,593,1
507,448,586,200,587,1
504,448,586,200,581,1
501,448,586,200,575,1
498,448,586,200,569,1
495,448,586,200,563,1
492,448,586,200,557,1
489,448,586,200,551,1
486,448,586,200,545,1
483,448,586,200,539,1
480,448,586,200,533,1
477,448,586,200,527,1
474,448,586,200,521,1
471,448,586,200,515,1
468,448,586,200,509,1
465,448,586,200,512,0
462,448,586,200,515,0
459,448,586,200,518,0
456,448,586,200,521,0
453,448,586,200,524,0
450,448,586,200,527,0
447,448,586,200,530,0
444,448,586,200,533,0
441,448,586,200,536,0
438,448,586,200,539,0
435,448,586,200,542,0
432,448,586,200,545,0
429,448,586,200,548,0
426,448,586,200,551,0
423,448,586,200,554,0
420,448,586,200,557,0
417,448,586,200,560,0
414,448,586,200,563,0
411,448,586,200,566,0
408,448,586,200,569,0
405,448,586,200,572,0
402,448,586,200,575,0
399,448,586,200,578,0
396,448,586,200,581,0
393,448,586,200,584,0
390,448,586,200,587,0
387,448,586,200,590,0
384,448,586,200,584,1
381,448,586,200,578,1
378,448,586,200,572,1
375,448,586,200,566,1
372,448,586,200,560,1
369,448,586,200,554,1
366,448,586,200,548,1
363,448,586,200,542,1
360,448,586,200,536,1
357,448,586,200,530,1
354,448,586,200,524,1
351,448,586,200,518,1
348,448,586,200,512,1
345,448,586,200,506,1
342,448,586,200,500,1
339,448,586,200,503,0
336,448,586,200,506,0
333,448,586,200,509,0
330,448,586,200,512,0
327,448,586,200,515,0
324,448,586,200,518,0
321,448,586,200,521,0
318,448,586,200,524,0
315,448,586,200,527,0
312,448,586,200,530,0
309,448,586,200,533,0
306,448,586,200,536,0
303,448,586,200,539,0
300,448,586,200,542,0
297,448,586,200,545,0
294,448,586,200,539,1
291,448,586,200,533,1
288,448,586,200,527,1
285,448,586,200,521,1
282,448,586,200,515,1
279,448,586,200,509,1
276,448,586,200,503,1
273,448,586,200,497,1
270,448,586,200,491,1
267,448,586,200,494,0
264,448,586,200,497,0
261,448,586,200,500,0
258,448,586,200,503,0
255,448,586,200,506,0
252,448,586,200,509,0
249,448,586,200,512,0
246,448,586,200,515,0
243,448,586,200,518,0
240,448,586,200,512,1
237,448,586,200,506,1
234,448,586,200,500,1
231,448,586,200,494,1
228,448,586,200,488,1
225,448,586,200,482,1
222,448,586,200,485,0
219,448,586,200,488,0
216,448,586,200,491,0
213,448,586,200,494,0
210,448,586,200,497,0
207,448,586,200,500,0
204,448,586,200,503,0
201,448,586,200,506,0
198,448,586,200,509,0
798,262,401,200,503,1
795,262,401,200,497,1
792,262,401,200,491,1
789,262,401,200,485,1
786,262,401,200,479,1
783,262,401,200,473,1
780,262,401,200,476,0
777,262,401,200,479,0
774,262,401,200,482,0
771,262,401,200,485,0
768,262,401,200,488,0
765,262,401,200,491,0
762,262,401,200,494,0
759,262,401,200,497,0
756,262,401,200,500,0
753,262,401,200,503,0
750,262,401,200,506,0
747,262,401,200,509,0
744,262,401,200,512,0
741,262,401,200,515,0
738,262,401,200,518,0
735,262,401,200,521,0
732,262,401,200,524,0
729,262,401,200,527,0
726,262,401,200,521,1
723,262,401,200,515,1
720,262,401,200,509,1
717,262,401,200,503,1
714,262,401,200,497,1
711,262,401,200,491,1
708,262,401,200,494,0
705,262,401,200,497,0
702,262,401,200,500,0
699,262,401,200,503,0
696,262,401,200,506,0
693,262,401,200,509,0
690,262,401,200,512,0
687,262,401,200,515,0
684,262,401,200,518,0
681,262,401,200,512,1
678,262,401,200,506,1
675,262,401,200,500,1
672,262,401,200,494,1
669,262,401,200,488,1
666,262,401,200,482,1
663,262,401,200,476,1
660,262,401,200,470,1
657,262,401,200,464,1
654,262,401,200,458,1
651,262,401,200,452,1
648,262,401,200,446,1
645,262,401,200,449,0
642,262,401,200,452,0
639,262,401,200,455,0
636,262,401,200,458,0
633,262,401,200,461,0
630,262,401,200,464,0
627,262,401,200,458,1
624,262,401,200,452,1
621,262,401,200,446,1
618,262,401,200,440,1
615,262,401,200,434,1
612,262,401,200,428,1
609,262,401,200,422,1
606,262,401,200,416,1
603,262,401,200,410,1
600,262,401,200,404,1
597,262,401,200,398,1
594,262,401,200,392,1
591,262,401,200,386,1
588,262,401,200,380,1
585,262,401,200,374,1
582,262,401,200,377,0
579,262,401,200,380,0
576,262,401,200,383,0
573,262,401,200,386,0
570,262,401,200,389,0
567,262,401,200,392,0
564,262,401,200,395,0
561,262,401,200,398,0
558,262,401,200,401,0
555,262,401,200,404,0
552,262,401,200,407,0
549,262,401,200,410,0
546,262,401,200,413,0
543,262,401,200,416,0
540,262,401,200,419,0
537,262,401,200,422,0
534,262,401,200,425,0
531,262,401,200,428,0
528,262,401,200,422,1
525,262,401,200,416,1
522,262,401,200,410,1
519,262,401,200,404,1
516,262,401,200,398,1
513,262,401,200,392,1
510,262,401,200,395,0
507,262,401,200,398,0
504,262,401,200,401,0
501,262,401,200,404,0
498,262,401,200,407,0
495,262,401,200,410,0
492,262,401,200,404,1
489,262,401,200,398,1
486,262,401,200,392,1
483,262,401,200,386,1
480,262,401,200,380,1
477,262,401,200,374,1
474,262,401,200,368,1
471,262,401,200,362,1
468,262,401,200,356,1
465,262,401,200,359,0
462,262,401,200,362,0
459,262,401,200,365,0
456,262,401,200,368,0
453,262,401,200,371,0
450,262,401,200,374,0
447,262,401,200,377,0
444,262,401,200,380,0
441,262,401,200,383,0
438,262,401,200,377,1
435,262,401,200,371,1
432,262,401,200,365,1
429,262,401,200,359,1
426,262,401,200,353,1
423,262,401,200,347,1
420,262,401,200,350,0
417,262,401,200,353,0
414,262,401,200,356,0
411,262,401,200,359,0
408,262,401,200,362,0
405,262,401,200,365,0
402,262,401,200,368,0
399,262,401,200,371,0
396,262,401,200,374,0
393,262,401,200,368,1
390,262,401,200,362,1
387,262,401,200,356,1
384,262,401,200,350,1
381,262,401,200,344,1
378,262,401,200,338,1
375,262,401,200,332,1
372,262,401,200,326,1
369,262,401,200,320,1
366,262,401,200,323,0
363,262,401,200,326,0
360,262,401,200,329,0
357,262,401,200,332,0
354,262,401,200,335,0
351,262,401,200,338,0
348,262,401,200,341,0
345,262,401,200,344,0
342,262,401,200,347,0
339,262,401,200,350,0
336,262,401,200,353,0
333,262,401,200,356,0
330,262,401,200,359,0
327,262,401,200,362,0
324,262,401,200,365,0
321,262,401,200,359,1
318,262,401,200,353,1
315,262,401,200,347,1
312,262,401,200,341,1
309,262,401,200,335,1
306,262,401,200,329,1
303,262,401,200,323,1
300,262,401,200,317,1
297,262,401,200,311,1
294,262,401,200,314,0
291,262,401,200,317,0
288,262,401,200,320,0
285,262,401,200,323,0
282,262,401,200,326,0
279,262,401,200,329,0
276,262,401,200,332,0
273,262,401,200,335,0
270,262,401,200,338,0
267,262,401,200,332,1
264,262,401,200,326,1
261,262,401,200,320,1
258,262,401,200,314,1
255,262,401,200,308,1
252,262,401,200,302,1
249,262,401,200,305,0
246,262,401,200,308,0
243,262,401,200,311,0
240,262,401,200,314,0
237,262,401,200,317,0
234,262,401,200,320,0
231,262,401,200,314,1
228,262,401,200,308,1
225,262,401,200,302,1
222,262,401,200,296,1
219,262,401,200,290,1
216,262,401,200,284,1
213,262,401,200,287,0
210,262,401,200,290,0
207,262,401,200,293,0
204,262,401,200,296,0
201,262,401,200,299,0
198,262,401,200,302,0
795,470,668,200,296,1
792,470,668,200,290,1
789,470,668,200,284,1
786,470,668,200,287,0
783,470,668,200,290,0
780,470,668,200,293,0
777,470,668,200,296,0
774,470,668,200,299,0
771,470,668,200,302,0
768,470,668,200,305,0
765,470,668,200,308,0
762,470,668,200,311,0
759,470,668,200,305,1
756,470,668,200,299,1
753,470,668,200,293,1
750,470,668,200,287,1
747,470,668,200,281,1
744,470,668,200,275,1
741,470,668,200,278,0
738,470,668,200,281,0
735,470,668,200,284,0
732,470,668,200,287,0
729,470,668,200,290,0
726,470,668,200,293,0
723,470,668,200,296,0
720,470,668,200,299,0
717,470,668,200,302,0
714,470,668,200,305,0
711,470,668,200,308,0
708,470,668,200,311,0
705,470,668,200,314,0
702,470,668,200,317,0
699,470,668,200,320,0
696,470,668,200,323,0
693,470,668,200,326,0
690,470,668,200,329,0
687,470,668,200,332,0
684,470,668,200,335,0
681,470,668,200,338,0
678,470,668,200,341,0
675,470,668,200,344,0
672,470,668,200,347,0
669,470,668,200,350,0
666,470,668,200,353,0
663,470,668,200,356,0
660,470,668,200,359,0
657,470,668,200,362,0
654,470,668,200,365,0
651,470,668,200,368,0
648,470,668,200,371,0
645,470,668,200,374,0
642,470,668,200,377,0
639,470,668,200,380,0
636,470,668,200,383,0
633,470,668,200,386,0
630,470,668,200,389,0
627,470,668,200,392,0
624,470,668,200,395,0
621,470,668,200,398,0
618,470,668,200,401,0
615,470,668,200,404,0
612,470,668,200,407,0
609,470,668,200,410,0
606,470,668,200,413,0
603,470,668,200,416,0
600,470,668,200,419,0
597,470,668,200,422,0
594,470,668,200,425,0
591,470,668,200,428,0
588,470,668,200,431,0
585,470,668,200,434,0
582,470,668,200,437,0
579,470,668,200,440,0
576,470,668,200,443,0
573,470,668,200,446,0
570,470,668,200,449,0
567,470,668,200,452,0
564,470,668,200,455,0
561,470,668,200,458,0
558,470,668,200,461,0
555,470,668,200,464,0
552,470,668,200,467,0
549,470,668,200,470,0
546,470,668,200,473,0
543,470,668,200,476,0
540,470,668,200,479,0
537,470,668,200,482,0
534,470,668,200,485,0
531,470,668,200,488,0
528,470,668,200,491,0
525,470,668,200,494,0
522,470,668,200,497,0
519,470,668,200,500,0
516,470,668,200,503,0
513,470,668,200,506,0
510,470,668,200,509,0
507,470,668,200,512,0
504,470,668,200,515,0
501,470,668,200,518,0
498,470,668,200,521,0
495,470,668,200,524,0
492,470,668,200,527,0
489,470,668,200,530,0
486,470,668,200,533,0
483,470,668,200,536,0
480,470,668,200,539,0
477,470,668,200,542,0
474,470,668,200,545,0
471,470,668,200,548,0
468,470,668,200,551,0
465,470,668,200,554,0
462,470,668,200,557,0
459,470,668,200,560,0
456,470,668,200,563,0
453,470,668,200,566,0
450,470,668,200,569,0
447,470,668,200,572,0
444,470,668,200,575,0
441,470,668,200,578,0
438,470,668,200,581,0
435,470,668,200,584,0
432,470,668,200,587,0
429,470,668,200,590,0
426,470,668,200,593,0
423,470,668,200,596,0
420,470,668,200,599,0
417,470,668,200,602,0
414,470,668,200,605,0
411,470,668,200,608,0
408,470,668,200,611,0
405,470,668,200,614,0
402,470,668,200,617,0
399,470,668,200,620,0
396,470,668,200,623,0
393,470,668,200,626,0
390,470,668,200,629,0
387,470,668,200,632,0
384,470,668,200,635,0
381,470,668,200,638,0
378,470,668,200,641,0
375,470,668,200,644,0
372,470,668,200,647,0
369,470,668,200,650,0
366,470,668,200,644,1
363,470,668,200,638,1
360,470,668,200,632,1
357,470,668,200,626,1
354,470,668,200,620,1
351,470,668,200,614,1
348,470,668,200,608,1
345,470,668,200,602,1
342,470,668,200,596,1
339,470,668,200,590,1
336,470,668,200,584,1
333,470,668,200,578,1
330,470,668,200,581,0
327,470,668,200,584,0
324,470,668,200,587,0
321,470,668,200,590,0
318,470,668,200,593,0
315,470,668,200,596,0
312,470,668,200,590,1
309,470,668,200,584,1
306,470,668,200,578,1
303,470,668,200,572,1
300,470,668,200,566,1
297,470,668,200,560,1
294,470,668,200,563,0
291,470,668,200,566,0
288,470,668,200,569,0
285,470,668,200,572,0
282,470,668,200,575,0
279,470,668,200,578,0
276,470,668,200,581,0
273,470,668,200,584,0
270,470,668,200,587,0
267,470,668,200,581,1
264,470,668,200,575,1
261,470,668,200,569,1
258,470,668,200,563,1
255,470,668,200,557,1
252,470,668,200,551,1
249,470,668,200,554,0
246,470,668,200,557,0
243,470,668,200,560,0
240,470,668,200,563,0
237,470,668,200,566,0
234,470,668,200,569,0
231,470,668,200,572,0
228,470,668,200,575,0
225,470,668,200,578,0
222,470,668,200,572,1
219,470,668,200,566,1
216,470,668,200,560,1
213,470,668,200,554,1
210,470,668,200,557,0
207,470,668,200,560,0
204,470,668,200,563,0
201,470,668,200,566,0
198,470,668,200,569,0
795,205,797,200,572,0
792,205,797,200,575,0
789,205,797,200,578,0
786,205,797,200,572,1
783,205,797,200,566,1
780,205,797,200,560,1
777,205,797,200,554,1
774,205,797,200,548,1
771,205,797,200,542,1
768,205,797,200,545,0
765,205,797,200,548,0
762,205,797,200,551,0
759,205,797,200,554,0
756,205,797,200,557,0
753,205,797,200,560,0
750,205,797,200,563,0
747,205,797,200,566,0
744,205,797,200,569,0
741,205,797,200,572,0
738,205,797,200,575,0
735,205,797,200,578,0
732,205,797,200,581,0
729,205,797,200,584,0
726,205,797,200,587,0
723,205,797,200,590,0
720,205,797,200,593,0
717,205,797,200,596,0
714,205,797,200,590,1
711,205,797,200,584,1
708,205,797,200,578,1
705,205,797,200,581,0
702,205,797,200,584,0
699,205,797,200,587,0
696,205,797,200,590,0
693,205,797,200,593,0
690,205,797,200,596,0
687,205,797,200,590,1
684,205,797,200,584,1
681,205,797,200,578,1
678,205,797,200,572,1
675,205,797,200,566,1
672,205,797,200,560,1
669,205,797,200,554,1
666,205,797,200,548,1
663,205,797,200,542,1
660,205,797,200,536,1
657,205,797,200,530,1
654,205,797,200,524,1
651,205,797,200,527,0
648,205,797,200,530,0
645,205,797,200,533,0
642,205,797,200,536,0
639,205,797,200,539,0
636,205,797,200,542,0
633,205,797,200,545,0
630,205,797,200,548,0
627,205,797,200,551,0
624,205,797,200,554,0
621,205,797,200,557,0
618,205,797,200,560,0
615,205,797,200,563,0
612,205,797,200,566,0
609,205,797,200,569,0
606,205,797,200,572,0
603,205,797,200,575,0
600,205,797,200,578,0
597,205,797,200,581,0
594,205,797,200,584,0
591,205,797,200,587,0
588,205,797,200,590,0
585,205,797,200,593,0
582,205,797,200,596,0
579,205,797,200,599,0
576,205,797,200,602,0
573,205,797,200,605,0
570,205,797,200,608,0
567,205,797,200,611,0
564,205,797,200,614,0
561,205,797,200,617,0
558,205,797,200,620,0
555,205,797,200,623,0
552,205,797,200,617,1
549,205,797,200,611,1
546,205,797,200,605,1
543,205,797,200,599,1
540,205,797,200,593,1
537,205,797,200,587,1
534,205,797,200,581,1
531,205,797,200,575,1
528,205,797,200,569,1
525,205,797,200,563,1
522,205,797,200,557,1
519,205,797,200,551,1
516,205,797,200,545,1
513,205,797,200,539,1
510,205,797,200,533,1
507,205,797,200,527,1
504,205,797,200,521,1
501,205,797,200,515,1
498,205,797,200,509,1
495,205,797,200,503,1
492,205,797,200,497,1
489,205,797,200,491,1
486,205,797,200,485,1
483,205,797,200,479,1
480,205,797,200,482,0
477,205,797,200,485,0
474,205,797,200,488,0
471,205,797,200,491,0
468,205,797,200,494,0
465,205,797,200,497,0
462,205,797,200,500,0
459,205,797,200,503,0
456,205,797,200,506,0
453,205,797,200,509,0
450,205,797,200,512,0
447,205,797,200,515,0
444,205,797,200,518,0
441,205,797,200,521,0
438,205,797,200,524,0
435,205,797,200,518,1
432,205,797,200,512,1
429,205,797,200,506,1
426,205,797,200,500,1
423,205,797,200,494,1
420,205,797,200,488,1
417,205,797,200,491,0
414,205,797,200,494,0
411,205,797,200,497,0
408,205,797,200,500,0
405,205,797,200,503,0
402,205,797,200,506,0
399,205,797,200,509,0
396,205,797,200,512,0
393,205,797,200,515,0
390,205,797,200,518,0
387,205,797,200,521,0
384,205,797,200,524,0
381,205,797,200,527,0
378,205,797,200,530,0
375,205,797,200,533,0
372,205,797,200,527,1
369,205,797,200,521,1
366,205,797,200,515,1
363,205,797,200,509,1
360,205,797,200,503,1
357,205,797,200,497,1
354,205,797,200,491,1
351,205,797,200,485,1
348,205,797,200,479,1
345,205,797,200,473,1
342,205,797,200,467,1
339,205,797,200,461,1
336,205,797,200,464,0
333,205,797,200,467,0
330,205,797,200,470,0
327,205,797,200,473,0
324,205,797,200,476,0
321,205,797,200,479,0
318,205,797,200,482,0
315,205,797,200,485,0
312,205,797,200,488,0
309,205,797,200,491,0
306,205,797,200,494,0
303,205,797,200,497,0
300,205,797,200,500,0
297,205,797,200,503,0
294,205,797,200,506,0
291,205,797,200,500,1
288,205,797,200,494,1
285,205,797,200,488,1
282,205,797,200,482,1
279,205,797,200,476,1
276,205,797,200,470,1
273,205,797,200,473,0
270,205,797,200,476,0
267,205,797,200,479,0
264,205,797,200,482,0
261,205,797,200,485,0
258,205,797,200,488,0
255,205,797,200,491,0
252,205,797,200,494,0
249,205,797,200,497,0
246,205,797,200,500,0
243,205,797,200,503,0
240,205,797,200,506,0
237,205,797,200,509,0
234,205,797,200,512,0
231,205,797,200,515,0
228,205,797,200,518,0
225,205,797,200,521,0
222,205,797,200,524,0
219,205,797,200,527,0
216,205,797,200,530,0
213,205,797,200,533,0
210,205,797,200,527,1
207,205,797,200,521,1
204,205,797,200,515,1
201,205,797,200,509,1
198,205,797,200,503,1
195,205,797,200,497,1
792,319,581,200,491,1
789,319,581,200,485,1
786,319,581,200,479,1
783,319,581,200,482,0
780,319,581,200,485,0
777,319,581,200,488,0
774,319,581,200,491,0
771,319,581,200,494,0
768,319,581,200,497,0
765,319,581,200,500,0
762,319,581,200,503,0
759,319,581,200,506,0
756,319,581,200,509,0
753,319,581,200,512,0
750,319,581,200,515,0
747,319,581,200,518,0
744,319,581,200,521,0
741,319,581,200,524,0
738,319,581,200,527,0
735,319,581,200,530,0
732,319,581,200,533,0
729,319,581,200,536,0
726,319,581,200,539,0
723,319,581,200,542,0
720,319,581,200,545,0
717,319,581,200,548,0
714,319,581,200,551,0
711,319,581,200,545,1
708,319,581,200,539,1
705,319,581,200,533,1
702,319,581,200,527,1
699,319,581,200,521,1
696,319,581,200,515,1
693,319,581,200,509,1
690,319,581,200,503,1
687,319,581,200,497,1
684,319,581,200,500,0
681,319,581,200,503,0
678,319,581,200,506,0
675,319,581,200,509,0
672,319,581,200,512,0
669,319,581,200,515,0
666,319,581,200,518,0
663,319,581,200,521,0
660,319,581,200,524,0
657,319,581,200,527,0
654,319,581,200,530,0
651,319,581,200,533,0
648,319,581,200,527,1
645,319,581,200,521,1
642,319,581,200,515,1
639,319,581,200,509,1
636,319,581,200,503,1
633,319,581,200,497,1
630,319,581,200,491,1
627,319,581,200,485,1
624,319,581,200,479,1
621,319,581,200,482,0
618,319,581,200,485,0
615,319,581,200,488,0
612,319,581,200,491,0
609,319,581,200,494,0
606,319,581,200,497,0
603,319,581,200,500,0
600,319,581,200,503,0
597,319,581,200,506,0
594,319,581,200,509,0
591,319,581,200,512,0
588,319,581,200,515,0
585,319,581,200,518,0
582,319,581,200,521,0
579,319,581,200,524,0
576,319,581,200,518,1
573,319,581,200,512,1
570,319,581,200,506,1
567,319,581,200,500,1
564,319,581,200,494,1
561,319,581,200,488,1
558,319,581,200,482,1
555,319,581,200,476,1
552,319,581,200,470,1
549,319,581,200,473,0
546,319,581,200,476,0
543,319,581,200,479,0
540,319,581,200,482,0
537,319,581,200,485,0
534,319,581,200,488,0
531,319,581,200,491,0
528,319,581,200,494,0
525,319,581,200,497,0
522,319,581,200,500,0
519,319,581,200,503,0
516,319,581,200,506,0
513,319,581,200,509,0
510,319,581,200,512,0
507,319,581,200,515,0
504,319,581,200,518,0
501,319,581,200,521,0
498,319,581,200,524,0
495,319,581,200,527,0
492,319,581,200,530,0
489,319,581,200,533,0
486,319,581,200,527,1
483,319,581,200,521,1
480,319,581,200,515,1
477,319,581,200,509,1
474,319,581,200,503,1
471,319,581,200,497,1
468,319,581,200,491,1
465,319,581,200,485,1
462,319,581,200,479,1
459,319,581,200,482,0
456,319,581,200,485,0
453,319,581,200,488,0
450,319,581,200,491,0
447,319,581,200,494,0
444,319,581,200,497,0
441,319,581,200,500,0
438,319,581,200,503,0
435,319,581,200,506,0
432,319,581,200,509,0
429,319,581,200,512,0
426,319,581,200,515,0
423,319,581,200,509,1
420,319,581,200,503,1
417,319,581,200,497,1
414,319,581,200,491,1
411,319,581,200,485,1
408,319,581,200,479,1
405,319,581,200,482,0
402,319,581,200,485,0
399,319,581,200,488,0
396,319,581,200,491,0
393,319,581,200,494,0
390,319,581,200,497,0
387,319,581,200,500,0
384,319,581,200,503,0
381,319,581,200,506,0
378,319,581,200,500,1
375,319,581,200,494,1
372,319,581,200,488,1
369,319,581,200,482,1
366,319,581,200,476,1
363,319,581,200,470,1
360,319,581,200,473,0
357,319,581,200,476,0
354,319,581,200,479,0
351,319,581,200,482,0
